sale_id,sale_date,customer_id,product_id,quantity,sales_value,currency,sales_channel
8744,2024-06-16 23:53:09.441530,CUST0004,PROD019,7,239.01,EUR,Online
8745,2024-08-26 23:53:09.441530,CUST0032,PROD011,2,364.6,JPY,Online
8746,2022-09-21 23:53:09.441530,CUST0084,PROD012,7,252.6,JPY,Wholesale
8747,2023-10-24 23:53:09.441530,CUST0093,PROD005,5,221.65,USD,Retail
8748,2023-04-14 23:53:09.441530,CUST0095,PROD008,8,211.05,JPY,Retail
8749,2024-02-24 23:53:09.441530,CUST0017,PROD017,8,257.27,EUR,Wholesale
8750,2023-03-18 23:53:09.441530,CUST0041,PROD008,5,189.78,JPY,Wholesale
8751,2022-10-02 23:53:09.441530,CUST0089,PROD002,8,376.9,EUR,Wholesale
8752,2024-02-14 23:53:09.441530,CUST0045,PROD018,9,438.39,USD,Retail
8753,2022-06-18 23:53:09.441530,CUST0016,PROD019,7,442.61,JPY,Retail
8754,2022-12-27 23:53:09.441530,CUST0020,PROD010,6,121.57,EUR,Online
8755,2023-11-10 23:53:09.441530,CUST0042,PROD007,7,449.0,EUR,Retail
8756,2024-02-05 23:53:09.441530,CUST0010,PROD009,7,177.36,EUR,Wholesale
8757,2022-04-30 23:53:09.441530,CUST0052,PROD012,3,161.56,GBP,Retail
8758,2024-04-15 23:53:09.441530,CUST0060,PROD012,6,366.11,USD,Retail
8759,2023-11-23 23:53:09.441530,CUST0048,PROD005,6,159.3,EUR,Retail
8760,2022-05-29 23:53:09.441530,CUST0023,PROD011,9,35.95,GBP,Retail
8761,2023-01-31 23:53:09.441530,CUST0033,PROD017,1,193.07,GBP,Online
8762,2023-03-20 23:53:09.441530,CUST0077,PROD015,7,363.52,EUR,Wholesale
8763,2023-05-29 23:53:09.441530,CUST0025,PROD011,1,170.21,USD,Retail
8764,2022-02-04 23:53:09.441530,CUST0050,PROD015,4,318.48,JPY,Wholesale
8765,2023-06-12 23:53:09.441530,CUST0100,PROD016,7,333.46,GBP,Wholesale
8766,2022-02-21 23:53:09.441530,CUST0088,PROD019,6,369.53,EUR,Retail
8767,2023-05-11 23:53:09.441530,CUST0070,PROD012,6,449.59,USD,Online
8768,2022-03-28 23:53:09.441530,CUST0079,PROD003,5,221.96,USD,Online
8769,2022-11-19 23:53:09.441530,CUST0055,PROD008,7,91.55,EUR,Online
8770,2023-04-07 23:53:09.441530,CUST0098,PROD011,9,166.27,GBP,Retail
8771,2022-02-12 23:53:09.441530,CUST0068,PROD001,6,221.76,JPY,Retail
8772,2022-12-02 23:53:09.441530,CUST0078,PROD004,7,359.81,USD,Retail
8773,2024-03-02 23:53:09.441530,CUST0004,PROD006,9,16.43,JPY,Retail
8774,2024-07-17 23:53:09.441530,CUST0028,PROD010,7,164.73,USD,Retail
8775,2023-08-13 23:53:09.441530,CUST0029,PROD015,6,392.12,USD,Wholesale
8776,2023-12-18 23:53:09.441530,CUST0082,PROD008,3,338.72,USD,Wholesale
8777,2024-01-14 23:53:09.441530,CUST0084,PROD014,1,368.55,GBP,Retail
8778,2023-07-18 23:53:09.441530,CUST0048,PROD002,9,407.79,GBP,Online
8779,2022-07-25 23:53:09.441530,CUST0096,PROD020,7,393.79,EUR,Wholesale
8780,2021-12-02 23:53:09.441530,CUST0072,PROD006,3,344.27,JPY,Retail
8781,2023-10-23 23:53:09.441530,CUST0013,PROD003,9,225.43,JPY,Retail
8782,2023-06-09 23:53:09.441530,CUST0043,PROD002,3,491.96,EUR,Wholesale
8783,2022-08-17 23:53:09.441530,CUST0009,PROD014,3,288.85,GBP,Wholesale
8784,2024-03-16 23:53:09.441530,CUST0040,PROD018,7,109.36,JPY,Retail
8785,2024-03-27 23:53:09.441530,CUST0046,PROD015,2,153.48,EUR,Online
8786,2024-05-09 23:53:09.441530,CUST0058,PROD004,7,349.85,USD,Retail
8787,2024-07-07 23:53:09.441530,CUST0097,PROD016,7,463.12,JPY,Wholesale
8788,2023-06-06 23:53:09.441530,CUST0056,PROD012,1,97.57,GBP,Wholesale
8789,2023-05-17 23:53:09.441530,CUST0012,PROD017,2,50.35,JPY,Retail
8790,2022-01-15 23:53:09.441530,CUST0025,PROD001,5,441.95,USD,Wholesale
8791,2023-08-15 23:53:09.441530,CUST0089,PROD020,4,458.49,GBP,Retail
8792,2023-09-30 23:53:09.441530,CUST0016,PROD009,3,145.43,GBP,Online
8793,2022-05-11 23:53:09.441530,CUST0051,PROD012,8,194.87,EUR,Online
8794,2023-07-06 23:53:09.441530,CUST0080,PROD005,7,333.49,GBP,Retail
8795,2021-11-29 23:53:09.441530,CUST0099,PROD017,9,171.67,EUR,Wholesale
8796,2024-08-26 23:53:09.441530,CUST0087,PROD003,3,439.81,GBP,Wholesale
8797,2021-10-05 23:53:09.441530,CUST0072,PROD006,1,62.71,USD,Online
8798,2022-01-16 23:53:09.441530,CUST0053,PROD003,9,28.61,USD,Wholesale
8799,2024-01-13 23:53:09.441530,CUST0052,PROD006,9,112.16,USD,Wholesale
8800,2023-07-10 23:53:09.441530,CUST0067,PROD013,1,150.18,USD,Retail
8801,2022-01-13 23:53:09.441530,CUST0024,PROD019,8,65.33,USD,Online
8802,2022-03-07 23:53:09.441530,CUST0086,PROD015,1,42.19,JPY,Online
8803,2022-08-06 23:53:09.441530,CUST0014,PROD007,6,380.25,USD,Retail
8804,2024-06-23 23:53:09.441530,CUST0022,PROD013,9,90.5,GBP,Retail
8805,2024-04-27 23:53:09.441530,CUST0098,PROD020,3,457.82,EUR,Online
8806,2023-06-22 23:53:09.441530,CUST0100,PROD002,6,190.32,JPY,Online
8807,2022-04-29 23:53:09.441530,CUST0031,PROD019,3,338.6,GBP,Retail
8808,2022-10-18 23:53:09.441530,CUST0085,PROD019,5,120.45,USD,Online
8809,2023-08-06 23:53:09.441530,CUST0058,PROD003,7,127.76,USD,Online
8810,2022-08-07 23:53:09.441530,CUST0069,PROD003,4,291.61,GBP,Wholesale
8811,2023-07-12 23:53:09.441530,CUST0019,PROD006,4,284.72,JPY,Online
8812,2023-06-13 23:53:09.441530,CUST0053,PROD013,7,386.68,EUR,Retail
8813,2022-01-22 23:53:09.441530,CUST0085,PROD014,5,381.33,EUR,Wholesale
8814,2022-07-18 23:53:09.441530,CUST0002,PROD006,1,338.64,EUR,Wholesale
8815,2021-12-29 23:53:09.441530,CUST0053,PROD009,2,230.07,EUR,Online
8816,2022-07-06 23:53:09.441530,CUST0067,PROD010,6,446.41,USD,Wholesale
8817,2023-04-22 23:53:09.441530,CUST0047,PROD016,9,315.06,JPY,Retail
8818,2022-12-17 23:53:09.441530,CUST0053,PROD015,7,495.2,USD,Retail
8819,2023-03-22 23:53:09.441530,CUST0057,PROD012,4,411.49,JPY,Online
8820,2023-03-27 23:53:09.441530,CUST0094,PROD013,2,31.71,EUR,Online
8821,2022-08-11 23:53:09.441530,CUST0098,PROD018,4,167.09,GBP,Retail
8822,2023-11-27 23:53:09.441530,CUST0025,PROD002,5,290.22,GBP,Retail
8823,2022-09-15 23:53:09.441530,CUST0035,PROD014,2,363.52,USD,Online
8824,2021-11-09 23:53:09.441530,CUST0029,PROD017,1,279.66,GBP,Retail
8825,2023-02-01 23:53:09.441530,CUST0076,PROD001,4,395.2,USD,Online
8826,2024-03-19 23:53:09.441530,CUST0087,PROD011,6,148.5,USD,Wholesale
8827,2022-08-03 23:53:09.441530,CUST0092,PROD014,1,100.12,JPY,Wholesale
8828,2023-06-24 23:53:09.441530,CUST0017,PROD012,1,36.42,EUR,Online
8829,2021-10-08 23:53:09.441530,CUST0080,PROD014,9,290.92,EUR,Online
8830,2023-03-26 23:53:09.441530,CUST0049,PROD017,5,347.41,EUR,Online
8831,2024-04-21 23:53:09.441530,CUST0056,PROD012,2,169.81,EUR,Retail
8832,2023-04-02 23:53:09.441530,CUST0073,PROD006,2,310.66,JPY,Online
8833,2022-02-15 23:53:09.441530,CUST0003,PROD009,4,35.56,EUR,Online
8834,2023-07-31 23:53:09.441530,CUST0022,PROD012,2,58.65,EUR,Wholesale
8835,2023-01-22 23:53:09.441530,CUST0095,PROD017,4,353.86,GBP,Online
8836,2023-04-05 23:53:09.441530,CUST0014,PROD016,6,190.35,EUR,Online
8837,2024-05-09 23:53:09.441530,CUST0003,PROD002,7,338.95,EUR,Wholesale
8838,2022-12-01 23:53:09.441530,CUST0038,PROD018,6,417.54,USD,Retail
8839,2023-02-09 23:53:09.441530,CUST0087,PROD016,4,427.78,USD,Online
8840,2022-08-05 23:53:09.441530,CUST0021,PROD010,3,94.36,EUR,Online
8841,2021-10-25 23:53:09.441530,CUST0051,PROD019,4,248.28,USD,Online
8842,2022-04-04 23:53:09.441530,CUST0024,PROD004,5,369.62,GBP,Online
8843,2023-05-10 23:53:09.441530,CUST0096,PROD007,4,389.25,GBP,Wholesale
8844,2023-11-23 23:53:09.441530,CUST0045,PROD016,3,394.49,GBP,Wholesale
8845,2023-08-30 23:53:09.441530,CUST0069,PROD019,1,121.8,JPY,Wholesale
8846,2022-12-06 23:53:09.441530,CUST0097,PROD005,3,104.34,GBP,Online
8847,2022-05-03 23:53:09.441530,CUST0044,PROD005,5,299.11,EUR,Retail
8848,2023-08-29 23:53:09.441530,CUST0047,PROD007,6,373.13,GBP,Online
8849,2022-09-06 23:53:09.441530,CUST0057,PROD017,4,166.38,GBP,Online
8850,2022-10-20 23:53:09.441530,CUST0019,PROD001,1,61.31,GBP,Retail
8851,2024-07-19 23:53:09.441530,CUST0034,PROD003,7,361.21,GBP,Online
8852,2022-09-01 23:53:09.441530,CUST0003,PROD016,9,156.85,USD,Wholesale
8853,2023-03-11 23:53:09.441530,CUST0039,PROD002,6,91.52,GBP,Wholesale
8854,2021-12-15 23:53:09.441530,CUST0092,PROD001,6,82.38,GBP,Retail
8855,2023-04-05 23:53:09.441530,CUST0075,PROD007,9,164.31,USD,Wholesale
8856,2023-12-16 23:53:09.441530,CUST0060,PROD010,4,300.41,USD,Retail
8857,2022-10-21 23:53:09.441530,CUST0010,PROD003,5,185.62,JPY,Retail
8858,2023-11-28 23:53:09.441530,CUST0040,PROD018,5,20.12,EUR,Online
8859,2023-07-13 23:53:09.441530,CUST0002,PROD003,5,57.49,JPY,Wholesale
8860,2022-05-12 23:53:09.441530,CUST0045,PROD007,8,152.35,USD,Retail
8861,2023-10-18 23:53:09.441530,CUST0027,PROD015,1,333.26,USD,Online
8862,2023-12-15 23:53:09.441530,CUST0053,PROD001,3,58.27,USD,Retail
8863,2024-03-01 23:53:09.441530,CUST0009,PROD019,8,284.72,JPY,Wholesale
8864,2022-04-21 23:53:09.441530,CUST0001,PROD005,9,68.74,GBP,Wholesale
8865,2023-03-05 23:53:09.441530,CUST0033,PROD007,2,113.69,EUR,Online
8866,2022-02-26 23:53:09.441530,CUST0038,PROD011,4,94.37,EUR,Retail
8867,2022-02-02 23:53:09.441530,CUST0057,PROD001,8,42.94,GBP,Wholesale
8868,2023-03-23 23:53:09.441530,CUST0033,PROD002,5,338.95,EUR,Wholesale
8869,2024-01-03 23:53:09.441530,CUST0048,PROD014,1,237.07,GBP,Wholesale
8870,2024-07-12 23:53:09.441530,CUST0003,PROD010,6,417.22,JPY,Wholesale
8871,2024-04-03 23:53:09.441530,CUST0032,PROD003,9,58.46,USD,Wholesale
8872,2023-04-13 23:53:09.441530,CUST0077,PROD014,9,80.92,GBP,Retail
8873,2022-01-10 23:53:09.441530,CUST0021,PROD005,1,160.16,GBP,Retail
8874,2022-10-24 23:53:09.441530,CUST0068,PROD017,4,385.27,USD,Online
8875,2022-03-30 23:53:09.441530,CUST0017,PROD007,1,159.82,USD,Wholesale
8876,2024-02-15 23:53:09.441530,CUST0042,PROD001,7,210.13,EUR,Online
8877,2022-12-24 23:53:09.441530,CUST0068,PROD011,3,157.79,GBP,Retail
8878,2022-08-12 23:53:09.441530,CUST0084,PROD006,2,49.31,USD,Retail
8879,2022-02-11 23:53:09.441530,CUST0012,PROD016,8,470.32,EUR,Online
8880,2024-03-23 23:53:09.441530,CUST0090,PROD014,9,278.78,JPY,Retail
8881,2022-08-12 23:53:09.441530,CUST0045,PROD017,7,396.04,GBP,Wholesale
8882,2023-12-26 23:53:09.441530,CUST0036,PROD015,6,332.59,JPY,Wholesale
8883,2022-10-01 23:53:09.441530,CUST0080,PROD014,6,261.98,USD,Retail
8884,2023-04-04 23:53:09.441530,CUST0051,PROD007,9,53.94,USD,Wholesale
8885,2023-08-25 23:53:09.441530,CUST0007,PROD010,5,324.94,GBP,Online
8886,2022-07-03 23:53:09.441530,CUST0033,PROD019,5,86.13,JPY,Retail
8887,2024-05-16 23:53:09.441530,CUST0048,PROD007,2,213.05,USD,Online
8888,2023-11-05 23:53:09.441530,CUST0066,PROD015,6,318.27,GBP,Retail
8889,2023-08-18 23:53:09.441530,CUST0033,PROD014,6,393.29,GBP,Wholesale
8890,2022-12-08 23:53:09.441530,CUST0078,PROD015,6,345.67,GBP,Wholesale
8891,2021-12-06 23:53:09.441530,CUST0084,PROD019,4,339.05,USD,Wholesale
8892,2022-02-03 23:53:09.441530,CUST0027,PROD016,7,83.03,USD,Wholesale
8893,2023-05-01 23:53:09.441530,CUST0047,PROD002,9,179.6,GBP,Online
8894,2023-03-06 23:53:09.441530,CUST0085,PROD002,1,31.03,EUR,Online
8895,2023-06-11 23:53:09.441530,CUST0066,PROD001,3,362.54,GBP,Retail
8896,2024-03-06 23:53:09.441530,CUST0043,PROD016,9,476.77,GBP,Wholesale
8897,2022-04-13 23:53:09.441530,CUST0080,PROD019,5,139.41,GBP,Wholesale
8898,2022-10-26 23:53:09.441530,CUST0019,PROD004,6,52.97,EUR,Online
8899,2024-08-29 23:53:09.441530,CUST0068,PROD003,8,243.03,JPY,Wholesale
8900,2022-04-29 23:53:09.441530,CUST0010,PROD011,9,429.78,USD,Wholesale
8901,2023-02-10 23:53:09.441530,CUST0022,PROD017,8,280.47,USD,Wholesale
8902,2024-08-02 23:53:09.441530,CUST0076,PROD005,3,32.92,JPY,Online
8903,2022-09-04 23:53:09.441530,CUST0066,PROD009,1,487.39,GBP,Online
8904,2023-06-12 23:53:09.441530,CUST0002,PROD001,5,416.04,GBP,Wholesale
8905,2023-07-19 23:53:09.441530,CUST0098,PROD009,7,74.48,USD,Online
8906,2023-09-02 23:53:09.441530,CUST0018,PROD004,2,461.68,GBP,Wholesale
8907,2021-11-29 23:53:09.441530,CUST0080,PROD016,1,230.84,JPY,Retail
8908,2024-07-10 23:53:09.441530,CUST0019,PROD015,4,192.23,USD,Wholesale
8909,2022-02-17 23:53:09.441530,CUST0089,PROD010,3,235.92,EUR,Wholesale
8910,2022-02-24 23:53:09.441530,CUST0030,PROD005,4,418.94,GBP,Retail
8911,2022-04-24 23:53:09.441530,CUST0006,PROD016,1,333.15,JPY,Wholesale
8912,2024-01-23 23:53:09.441530,CUST0027,PROD006,2,39.03,USD,Wholesale
8913,2024-02-17 23:53:09.441530,CUST0015,PROD016,1,479.23,USD,Retail
8914,2022-06-05 23:53:09.441530,CUST0031,PROD004,3,82.41,EUR,Wholesale
8915,2024-07-07 23:53:09.441530,CUST0044,PROD015,4,375.33,GBP,Retail
8916,2023-09-08 23:53:09.441530,CUST0086,PROD003,1,321.71,EUR,Retail
8917,2022-09-04 23:53:09.441530,CUST0076,PROD019,6,101.89,JPY,Wholesale
8918,2024-01-16 23:53:09.441530,CUST0010,PROD009,2,93.66,USD,Wholesale
8919,2024-06-13 23:53:09.441530,CUST0021,PROD005,5,436.46,USD,Wholesale
8920,2022-04-07 23:53:09.441530,CUST0047,PROD016,8,215.65,EUR,Retail
8921,2024-03-06 23:53:09.441530,CUST0055,PROD003,4,330.74,EUR,Retail
8922,2022-06-29 23:53:09.441530,CUST0095,PROD008,5,256.99,EUR,Online
8923,2022-11-10 23:53:09.441530,CUST0036,PROD014,9,366.4,GBP,Retail
8924,2022-09-08 23:53:09.441530,CUST0074,PROD003,2,244.83,USD,Online
8925,2022-09-14 23:53:09.441530,CUST0058,PROD016,2,150.82,GBP,Retail
8926,2024-05-11 23:53:09.441530,CUST0019,PROD007,6,188.06,JPY,Wholesale
8927,2021-09-12 23:53:09.441530,CUST0087,PROD009,6,430.95,GBP,Wholesale
8928,2023-09-11 23:53:09.441530,CUST0064,PROD003,3,239.34,EUR,Wholesale
8929,2023-06-29 23:53:09.441530,CUST0010,PROD008,9,114.59,JPY,Online
8930,2023-01-11 23:53:09.441530,CUST0049,PROD012,1,467.96,JPY,Wholesale
8931,2023-03-17 23:53:09.441530,CUST0054,PROD017,3,400.33,GBP,Retail
8932,2023-02-10 23:53:09.441530,CUST0061,PROD014,8,37.28,GBP,Wholesale
8933,2023-01-03 23:53:09.441530,CUST0059,PROD016,8,499.48,EUR,Wholesale
8934,2023-09-23 23:53:09.441530,CUST0091,PROD019,4,350.51,EUR,Retail
8935,2022-06-25 23:53:09.441530,CUST0002,PROD004,8,88.53,JPY,Online
8936,2023-11-22 23:53:09.441530,CUST0075,PROD003,8,126.21,EUR,Wholesale
8937,2023-02-27 23:53:09.441530,CUST0008,PROD013,1,349.3,USD,Online
8938,2023-08-26 23:53:09.441530,CUST0019,PROD009,3,392.08,USD,Online
8939,2023-08-30 23:53:09.441530,CUST0080,PROD013,1,127.13,JPY,Wholesale
8940,2023-12-05 23:53:09.441530,CUST0068,PROD012,2,135.91,GBP,Retail
8941,2023-04-23 23:53:09.441530,CUST0014,PROD015,4,160.49,GBP,Online
8942,2024-06-26 23:53:09.441530,CUST0022,PROD003,3,303.03,USD,Retail
8943,2023-10-06 23:53:09.441530,CUST0017,PROD003,6,94.19,GBP,Online
8944,2024-01-21 23:53:09.441530,CUST0063,PROD002,5,61.08,EUR,Wholesale
8945,2024-03-23 23:53:09.441530,CUST0026,PROD006,5,342.64,USD,Retail
8946,2022-01-07 23:53:09.441530,CUST0099,PROD016,7,391.76,JPY,Retail
8947,2023-04-29 23:53:09.441530,CUST0036,PROD018,7,255.46,GBP,Online
8948,2021-09-24 23:53:09.441530,CUST0045,PROD009,9,188.28,JPY,Retail
8949,2023-05-26 23:53:09.441530,CUST0030,PROD003,8,221.7,JPY,Wholesale
8950,2022-12-26 23:53:09.441530,CUST0021,PROD016,3,200.32,GBP,Retail
8951,2023-07-10 23:53:09.441530,CUST0020,PROD004,2,480.39,GBP,Retail
8952,2024-08-08 23:53:09.441530,CUST0042,PROD014,1,386.36,USD,Online
8953,2021-09-03 23:53:09.441530,CUST0090,PROD004,6,111.96,USD,Retail
8954,2023-04-10 23:53:09.441530,CUST0056,PROD018,4,198.25,JPY,Retail
8955,2022-03-25 23:53:09.441530,CUST0012,PROD018,3,276.57,JPY,Wholesale
8956,2022-05-13 23:53:09.441530,CUST0008,PROD018,2,310.36,USD,Retail
8957,2021-09-09 23:53:09.441530,CUST0099,PROD003,2,239.41,JPY,Wholesale
8958,2024-04-04 23:53:09.441530,CUST0093,PROD007,4,406.96,EUR,Retail
8959,2021-09-06 23:53:09.441530,CUST0063,PROD013,1,386.13,GBP,Retail
8960,2024-03-22 23:53:09.441530,CUST0056,PROD007,6,257.53,GBP,Wholesale
8961,2021-09-30 23:53:09.441530,CUST0007,PROD013,5,428.67,EUR,Retail
8962,2023-02-20 23:53:09.441530,CUST0062,PROD004,9,378.03,USD,Retail
8963,2024-05-30 23:53:09.441530,CUST0061,PROD016,2,391.51,USD,Online
8964,2022-09-20 23:53:09.441530,CUST0010,PROD015,9,478.64,JPY,Online
8965,2023-05-31 23:53:09.441530,CUST0050,PROD013,9,140.57,JPY,Retail
8966,2022-03-24 23:53:09.441530,CUST0020,PROD010,9,141.15,USD,Wholesale
8967,2023-03-09 23:53:09.441530,CUST0028,PROD010,4,445.59,JPY,Online
8968,2022-08-12 23:53:09.441530,CUST0014,PROD005,5,388.39,EUR,Retail
8969,2023-10-31 23:53:09.441530,CUST0076,PROD004,8,464.01,GBP,Online
8970,2022-04-20 23:53:09.441530,CUST0008,PROD019,8,40.93,EUR,Retail
8971,2024-08-01 23:53:09.441530,CUST0007,PROD015,1,317.6,GBP,Wholesale
8972,2024-05-31 23:53:09.441530,CUST0005,PROD009,1,80.87,GBP,Online
8973,2023-09-05 23:53:09.441530,CUST0001,PROD016,6,256.91,JPY,Online
8974,2024-03-28 23:53:09.441530,CUST0073,PROD004,7,86.32,JPY,Retail
8975,2022-02-21 23:53:09.441530,CUST0082,PROD011,2,72.76,GBP,Wholesale
8976,2022-11-21 23:53:09.441530,CUST0010,PROD017,2,15.96,JPY,Wholesale
8977,2023-04-13 23:53:09.441530,CUST0058,PROD001,5,318.82,EUR,Wholesale
8978,2021-11-19 23:53:09.441530,CUST0065,PROD009,9,185.92,USD,Retail
8979,2022-01-11 23:53:09.441530,CUST0060,PROD012,5,61.54,JPY,Wholesale
8980,2024-01-02 23:53:09.441530,CUST0020,PROD012,8,168.19,JPY,Wholesale
8981,2022-11-12 23:53:09.441530,CUST0058,PROD010,8,92.78,JPY,Retail
8982,2024-08-13 23:53:09.441530,CUST0043,PROD009,5,471.43,USD,Wholesale
8983,2023-07-27 23:53:09.441530,CUST0029,PROD020,8,166.8,EUR,Wholesale
8984,2022-10-22 23:53:09.441530,CUST0002,PROD016,8,173.64,GBP,Online
8985,2021-11-25 23:53:09.441530,CUST0026,PROD013,5,421.53,EUR,Wholesale
8986,2023-06-16 23:53:09.441530,CUST0075,PROD003,5,327.4,JPY,Online
8987,2024-06-26 23:53:09.441530,CUST0089,PROD018,4,357.98,USD,Online
8988,2022-04-01 23:53:09.441530,CUST0098,PROD004,1,321.64,EUR,Online
8989,2023-03-04 23:53:09.441530,CUST0059,PROD019,9,473.64,JPY,Online
8990,2023-01-14 23:53:09.441530,CUST0001,PROD013,2,111.43,JPY,Wholesale
8991,2023-07-29 23:53:09.441530,CUST0031,PROD013,1,494.63,GBP,Online
8992,2022-05-01 23:53:09.441530,CUST0038,PROD012,6,417.17,USD,Online
8993,2022-07-04 23:53:09.441530,CUST0022,PROD001,5,298.6,GBP,Online
8994,2022-04-17 23:53:09.441530,CUST0066,PROD002,1,334.56,EUR,Wholesale
8995,2022-01-31 23:53:09.441530,CUST0047,PROD003,7,327.92,GBP,Retail
8996,2023-12-25 23:53:09.441530,CUST0001,PROD013,7,38.61,EUR,Online
8997,2021-12-22 23:53:09.441530,CUST0088,PROD012,3,116.83,JPY,Online
8998,2022-07-06 23:53:09.441530,CUST0050,PROD016,8,481.12,USD,Retail
8999,2024-05-18 23:53:09.441530,CUST0036,PROD014,6,271.84,USD,Wholesale
9000,2022-06-25 23:53:09.441530,CUST0045,PROD014,4,195.39,JPY,Online
9001,2024-07-06 23:53:09.441530,CUST0036,PROD017,3,383.4,USD,Wholesale
9002,2023-10-22 23:53:09.441530,CUST0034,PROD005,1,267.01,GBP,Online
9003,2021-09-10 23:53:09.441530,CUST0009,PROD006,2,16.45,EUR,Wholesale
9004,2022-04-18 23:53:09.441530,CUST0076,PROD010,2,370.76,EUR,Wholesale
9005,2024-04-10 23:53:09.441530,CUST0084,PROD009,5,368.79,EUR,Online
9006,2023-08-29 23:53:09.441530,CUST0004,PROD007,4,90.92,GBP,Online
9007,2024-06-12 23:53:09.441530,CUST0079,PROD004,2,478.76,EUR,Wholesale
9008,2024-05-24 23:53:09.441530,CUST0063,PROD007,9,119.71,USD,Online
9009,2022-06-28 23:53:09.441530,CUST0004,PROD011,7,234.3,EUR,Retail
9010,2023-02-21 23:53:09.441530,CUST0005,PROD006,8,66.22,GBP,Wholesale
9011,2022-12-12 23:53:09.441530,CUST0010,PROD016,8,305.61,USD,Retail
9012,2023-11-20 23:53:09.441530,CUST0044,PROD016,2,193.97,JPY,Online
9013,2021-11-14 23:53:09.441530,CUST0040,PROD013,5,183.05,USD,Retail
9014,2024-06-14 23:53:09.441530,CUST0036,PROD012,3,415.22,GBP,Retail
9015,2021-09-22 23:53:09.441530,CUST0035,PROD002,9,14.69,USD,Wholesale
9016,2024-07-03 23:53:09.441530,CUST0059,PROD013,9,400.99,EUR,Retail
9017,2023-07-06 23:53:09.441530,CUST0065,PROD001,6,290.01,GBP,Online
9018,2023-02-05 23:53:09.441530,CUST0082,PROD010,4,493.19,JPY,Wholesale
9019,2022-08-11 23:53:09.441530,CUST0031,PROD010,8,298.83,EUR,Online
9020,2022-02-17 23:53:09.441530,CUST0046,PROD011,5,37.14,GBP,Online
9021,2023-08-11 23:53:09.441530,CUST0049,PROD009,3,34.82,GBP,Retail
9022,2022-12-31 23:53:09.441530,CUST0006,PROD004,8,442.74,JPY,Online
9023,2022-09-11 23:53:09.441530,CUST0070,PROD017,6,422.19,JPY,Retail
9024,2022-09-05 23:53:09.441530,CUST0019,PROD019,5,179.49,GBP,Wholesale
9025,2024-05-25 23:53:09.441530,CUST0096,PROD010,1,312.84,JPY,Wholesale
9026,2024-05-02 23:53:09.441530,CUST0042,PROD013,3,249.9,JPY,Retail
9027,2023-09-25 23:53:09.441530,CUST0030,PROD002,7,483.91,EUR,Wholesale
9028,2022-12-19 23:53:09.441530,CUST0026,PROD009,3,475.48,GBP,Wholesale
9029,2022-09-15 23:53:09.441530,CUST0003,PROD007,1,492.08,USD,Wholesale
9030,2022-01-31 23:53:09.441530,CUST0033,PROD010,8,434.56,EUR,Wholesale
9031,2022-05-13 23:53:09.441530,CUST0050,PROD012,7,455.68,GBP,Retail
9032,2023-07-04 23:53:09.441530,CUST0031,PROD020,5,116.47,GBP,Retail
9033,2021-11-05 23:53:09.441530,CUST0084,PROD011,5,417.19,EUR,Online
9034,2022-08-08 23:53:09.441530,CUST0068,PROD004,6,357.34,JPY,Online
9035,2023-07-03 23:53:09.441530,CUST0096,PROD012,7,481.77,USD,Wholesale
9036,2022-09-24 23:53:09.441530,CUST0082,PROD012,3,289.92,USD,Retail
9037,2022-05-15 23:53:09.441530,CUST0010,PROD008,4,51.73,GBP,Retail
9038,2022-07-02 23:53:09.441530,CUST0022,PROD020,1,302.73,GBP,Retail
9039,2024-04-05 23:53:09.441530,CUST0063,PROD014,7,346.42,USD,Online
9040,2024-04-25 23:53:09.441530,CUST0054,PROD007,2,117.96,GBP,Wholesale
9041,2022-05-02 23:53:09.441530,CUST0051,PROD003,7,203.12,USD,Retail
9042,2023-09-01 23:53:09.441530,CUST0081,PROD019,6,303.27,JPY,Online
9043,2022-03-04 23:53:09.441530,CUST0004,PROD014,4,193.31,USD,Retail
9044,2024-03-11 23:53:09.441530,CUST0037,PROD019,2,193.72,USD,Retail
9045,2023-10-23 23:53:09.441530,CUST0071,PROD010,7,75.21,USD,Online
9046,2022-10-11 23:53:09.441530,CUST0063,PROD012,7,470.97,GBP,Online
9047,2022-08-05 23:53:09.441530,CUST0051,PROD018,5,377.74,JPY,Retail
9048,2023-03-15 23:53:09.441530,CUST0008,PROD019,9,10.61,EUR,Wholesale
9049,2023-06-11 23:53:09.441530,CUST0001,PROD018,3,385.15,EUR,Wholesale
9050,2024-04-07 23:53:09.441530,CUST0008,PROD013,9,372.5,USD,Online
9051,2024-07-27 23:53:09.441530,CUST0083,PROD017,5,14.77,GBP,Retail
9052,2021-11-06 23:53:09.441530,CUST0081,PROD006,2,191.11,EUR,Online
9053,2022-09-14 23:53:09.441530,CUST0055,PROD016,9,307.31,EUR,Retail
9054,2021-10-25 23:53:09.441530,CUST0009,PROD018,1,231.85,USD,Retail
9055,2023-12-27 23:53:09.441530,CUST0051,PROD009,1,391.21,USD,Retail
9056,2024-03-02 23:53:09.441530,CUST0016,PROD013,7,218.47,GBP,Online
9057,2022-07-20 23:53:09.441530,CUST0053,PROD004,3,85.39,EUR,Online
9058,2022-12-03 23:53:09.441530,CUST0059,PROD013,8,488.44,USD,Online
9059,2022-02-24 23:53:09.441530,CUST0045,PROD003,7,128.6,JPY,Online
